close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,label,label_strength,symbol,trend5m
32707.8632,1772969460,32710.7724,32689.456,32689.456,32683.809274631785,32636.866698499965,32565.966509664588,32486.711037494475,64.79438075959189,46.942576131819806,32623.690860000002,74.2754798424867,32772.241819684976,32475.13990031503,0.009106937674370381,0.7833113302614142,45.35925714285674,0.0013867997693856303,0.0007359584424843802,0.00217534673766025,0.004357208016328995,1,0,0.0003569314640299163,1.0,0.0006520879393038317,0.0003569314640299163,-0.0003659859173753038,-0.00012026242324591979,0.0018221612675420403,0,0,0,1.0,0.0005514759521190505,R_75,1
32699.3998,1772969520,32726.1243,32694.3557,32709.4316,32687.273835824722,32642.551525909057,32571.199187716957,32488.82734358906,61.6563333544374,44.72230991566539,32634.343090000002,68.60314985080933,32771.54938970162,32497.136790298384,0.008408706087524207,0.7370762499294925,43.96377857142813,0.0013444827379194932,0.0003709689659706919,0.0017415389249158574,0.0039360114297354075,1,0,-0.0002587573498228561,-1.0,0.0009716845406437946,-0.0002587573498228561,0.001062642907950613,-0.0007014990318010881,0.0026111816482998055,0,0,0,1.0,0.0008411561119846828,R_75,1
32692.426,1772969580,32709.4128,32667.2303,32699.859,32688.418761197005,32647.08556900823,32575.953180355507,32490.853200866783,56.651584067512665,41.333192188772955,32641.454825,66.76826239402789,32774.991349788055,32507.918300211946,0.008182020409566995,0.6908510614636323,44.23587857142801,0.001353092565581643,0.00012258894601997858,0.0013888048565906081,0.0035754232270547802,1,0,-0.00021326996956071758,-1.0,0.0012912787405793278,-0.00021326996956071758,-0.00011520913188638249,-0.0008377853164322422,0.003596757093643159,0,0,0,0.0,0.0005668040664831989,R_75,1
32703.4886,1772969640,32711.5141,32678.8641,32684.8457,32691.76761426434,32652.21311728021,32580.954569361176,32492.968975982534,55.00616368497386,39.55449698412849,32649.238745000002,64.30564419741506,32777.85003339483,32520.627456605172,0.00787836368249326,0.7109062729913058,44.03946428571388,0.0013466289429964326,0.00035853019249246383,0.0015703524455024935,0.00376090977868568,1,0,0.0003383841872120802,1.0,0.000999116734905157,0.0003383841872120802,-0.00013374765490639504,0.0011878178334647925,0.002539508089848463,0,0,0,0.0,0.0014307005766962598,R_75,1
32725.9008,1772969700,32772.9375,32701.3737,32706.6236,32699.35276665004,32658.911997527466,32586.63873526858,32495.28670557475,60.47798450394139,40.44076912257515,32659.393560000004,59.11547515429064,32777.62451030858,32541.162609691422,0.00724024162245221,0.7812598555045731,46.91892142857095,0.0014336938107619927,0.0008118825329483091,0.0020511645482129,0.004273594029220765,1,0,0.0006853152663351879,1.0,0.0021884034798207784,0.0006853152663351879,0.0008104430100273622,0.0009086042552679324,0.0013534223238729837,0,0,0,0.0,0.00339836329272251,R_75,1
32726.9051,1772969760,32754.6653,32715.4136,32723.8129,32705.475507394476,32665.093188661333,32592.13937702276,32497.591366215795,66.72473795156398,40.38231873314362,32670.28563,49.19571338806605,32768.677056776134,32571.894203223866,0.006023297616093344,0.7877256274001644,47.235835714285194,0.0014433334154253772,0.0006552295073856582,0.0018922925148771193,0.004134914907496075,1,0,3.0688230895099124e-05,1.0,0.0011997922593893354,3.0688230895099124e-05,0.0010546510069335438,0.0005821811068354997,0.00046184866907890393,0,1,0,0.0,0.002973137841866962,R_75,1
32673.8958,1772969820,32745.1743,32673.8958,32735.0815,32698.457794640148,32665.893426055754,32595.34551125716,32499.345639188774,64.05621854660899,32.56436858439338,32674.859030000003,44.63882036226726,32764.136670724536,32585.58138927547,0.005464607553015834,0.494605424201193,48.25756428571393,0.0014769455280479267,-0.0007511667612707867,0.00024497642969290354,0.0024098621294168896,1,0,-0.0016197468058170086,-1.0,0.0021815121293249683,-0.0016197468058170086,-0.0009048820559162633,-0.000779953153757909,-0.0014809050491767857,0,0,0,1.0,0.0006136244089999513,R_75,1
32656.6997,1772969880,32698.6047,32656.6997,32683.6985,32689.178218053446,32665.057632777956,32597.751557874526,32500.91135123665,55.5864714151059,24.120585275490157,32677.51836,41.64887071247103,32760.81610142494,32594.220618575055,0.005098168135491396,0.37503466694355936,46.42159285714245,0.0014215028855822332,-0.0009935556604328565,-0.0002558676880939731,0.0018083499415847007,1,0,-0.000526294755460331,-1.0,0.0012831976404522809,-0.000526294755460331,-0.0021145666981914886,-0.0010928005159359644,-0.001929670300142166,0,0,0,1.0,0.00044754675562021874,R_75,1
32614.6863,1772969940,32654.1992,32614.6863,32653.4173,32672.624458486014,32660.478420707233,32598.415665408862,32502.04344027907,38.970851686966505,12.146037778780737,32676.158365,43.285566702539505,32762.72949840508,32589.58723159492,0.005298733862044637,0.14496211045097676,45.06394285714253,0.0013817070764572256,-0.001773293680758014,-0.0014020652152541449,0.0004991234775990813,1,0,-0.0012865170205793848,-1.0,0.0012115063636223837,-0.0012865170205793848,-0.0034289462953219613,-0.0027153769766323677,-0.001530784516364999,0,0,0,1.0,0.002265556054114193,R_75,1
32629.6035,1772970000,32629.6035,32576.7487,32610.2459,32663.064245489124,32657.671609733847,32599.63871774577,32503.312694604654,35.752497404051454,5.392635755277297,32674.296439999995,44.49150771403215,32763.27945542806,32585.31342457193,0.0054466675719530445,0.2488681419424976,45.47249285714263,0.0013935962432746886,-0.0010244215067404146,-0.0008594645101850964,0.0009191752863788795,1,0,0.000457376773849265,1.0,0.0016224700778687843,0.000457376773849265,-0.0013555867433474892,-0.002942540851312428,-0.0020366102011832978,0,0,0,1.0,0.0031529374851275247,R_75,1
