close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,kalman_price_vs_raw,kalman_velocity,kalman_trend_dir,kalman_noise_ratio,kalman_ema_agreement,kalman_acceleration,label,label_strength,symbol,trend5m
5373.389,1773062100,5374.036,5373.389,5374.036,5375.361785799844,5376.152007316935,5376.336495774616,5378.358055715895,47.082735529297956,-0.7902215170906857,5376.7636999999995,2.385797408336191,5381.535294816672,5371.992105183327,0.0017748947444621399,0.14637609335326324,1.2393571428570536,0.00023064720288388827,-0.0003670052135012872,-0.0005139377222173721,-0.0005482349880690273,0,1,-0.0001229984834528979,-1.0,0.00012040818187552072,-0.0001229984834528979,-0.00036090814162250605,-0.0006130171285839165,-0.0012473745841155583,0,0,1,-0.0003672942220967496,-5.013530589533649e-05,-1.0,0.0003314719785902334,1.0,-1.2691763902669073e-05,0.0,0.00047604965879075435,BOOM500,-1
5372.74,1773062160,5373.38,5372.74,5373.38,5374.779166733212,5375.841824833577,5376.195456724632,5378.302154663996,47.38583718991805,-1.0626581003652973,5376.5378,2.5451064417699825,5381.62801288354,5371.44758711646,0.0018934909686823395,0.12695076935838495,1.2317142857142633,0.00022925253887481312,-0.00037939544490192946,-0.0005769933220968032,-0.0006427327191592657,0,1,-0.00012078038645635554,-1.0,0.00011911985318483968,-0.00012078038645635554,-0.00036411354909873025,-0.0006153218870069485,-0.0012313723332348719,0,0,1,-0.0003397934971267823,-6.234175452519081e-05,-1.0,0.0003325262316480493,1.0,-1.1634987463264966e-05,0.0,0.0004878330237458159,BOOM500,-1
5372.095,1773062220,5372.734,5372.095,5372.734,5374.182685236942,5375.501204394161,5376.034654500137,5378.240391931021,0.0,-1.3185191572183612,5376.3003,2.7298519739975853,5381.760003947995,5370.840596052005,0.002031026409739414,0.11487838534216903,0.6707142857142442,0.00012485153105338683,-0.0003884656252339393,-0.0006336533589418539,-0.0007328179138202921,0,1,-0.0001200504770376968,-1.0,0.00011894800817932515,-0.0001200504770376968,-0.00036378522715640733,-0.0006016375927872338,-0.001220007150483806,1,0,0,-0.00030841925857872884,-7.342383496279718e-05,-1.0,0.00033346813375146364,1.0,-1.0358951030606712e-05,0.0,0.000492545273305971,BOOM500,-1
5371.497,1773062280,5372.092,5371.497,5372.092,5373.5858662954,5375.137185812873,5375.856707264837,5378.173293503847,0.0,-1.5513195174735301,5376.06085,2.933602998907811,5381.928055997815,5370.193644002185,0.002182715620793351,0.11107126614354026,0.667928571428547,0.0001243468201561961,-0.0003887285599177497,-0.0006772265873475405,-0.0008109790684979861,0,1,-0.00011131597635558292,-1.0,0.00011076986545823894,-0.00011131597635558292,-0.00035210553339797105,-0.0005953824001613037,-0.0012240427810667573,1,0,0,-0.00026870148275613605,-8.308164711957592e-05,-1.0,0.00033325005822775654,1.0,-9.134829315939576e-06,0.0,0.0004888767507456866,BOOM500,-1
5370.831,1773062340,5371.495,5370.831,5371.495,5372.973673785311,5374.74571437534,5375.659620705431,5378.100235857042,0.0,-1.7720405900290643,5375.81565,3.1585905963261727,5382.132831192652,5369.498468807347,0.002350222404911613,0.1054688121176732,0.6620714285714452,0.00012327169269922013,-0.0003987873225146902,-0.0007283534111892026,-0.0008982378063581804,0,1,-0.0001239877821769527,-1.0,0.00012363077520028976,-0.0001239877821769527,-0.0003553121870776578,-0.0005989895888575638,-0.0012119356976709903,1,0,0,-0.00024022148953110659,-9.171856963631073e-05,-1.0,0.00033157715450102623,1.0,-8.226182045677983e-06,0.0,0.0004801863994602927,BOOM500,-1
5370.119,1773062400,5370.802,5370.119,5370.802,5372.33930183302,5374.325103977582,5375.4423414620815,5378.020820574882,0.0,-1.9858021445625127,5375.5668,3.404738147430438,5382.376276294861,5368.757323705138,0.0025334914617231694,0.0999839221027127,0.6603571428571351,0.0001229688099755583,-0.0004132839919962934,-0.0007826292411059522,-0.000990307610784243,0,1,-0.00013256793967273046,-1.0,0.00012718526349229505,-0.00013256793967273046,-0.00036782670447944995,-0.0006085544895410281,-0.0012211985637991794,1,0,0,-0.00021807934762028608,-9.956208413838084e-05,-1.0,0.00032810714129324783,1.0,-7.302488605012929e-06,0.0,0.00046088364149834564,BOOM500,-1
5369.449,1773062460,5370.107,5369.449,5370.107,5371.697012536793,5373.881821797802,5375.207308463569,5377.935528827869,0.0,-2.1848092610089225,5375.321,3.663672273314238,5382.648344546628,5367.9936554533715,0.0027262909681592634,0.099309138348615,0.6577142857143242,0.00012249195135559054,-0.00041849205782590603,-0.0008248826350855145,-0.0010712718846214832,0,1,-0.0001247644605268636,-1.0,0.00012254516245528067,-0.0001247644605268636,-0.0003812717385862164,-0.0006125366200486356,-0.0012274815998666749,1,0,0,-0.00018875939003511525,-0.0001063541267164446,-1.0,0.00032249724441115265,1.0,-6.0349282758941235e-06,0.0,0.00047807512465431883,BOOM500,-1
5368.871,1773062520,5369.435,5368.871,5369.435,5371.0690097508395,5373.426292543456,5374.958825778723,5377.845334511174,0.0,-2.357282792616388,5375.0841,3.9241259154026733,5382.932351830806,5367.2358481691945,0.0029202340595212515,0.10417299712383031,0.6577857142857023,0.00012251844275746284,-0.0004092313367877228,-0.0008477444921459291,-0.0011326274258185811,0,1,-0.00010764605455783434,-1.0,0.00010505001889602024,-0.00010764605455783434,-0.0003649342159528013,-0.0006001383073084336,-0.001201414834329119,1,0,0,-0.00014745852101260556,-0.00011166391638749742,-1.0,0.0003150000349619179,1.0,-4.750964363905995e-06,0.0,0.0005069967224021125,BOOM500,-1
5368.252,1773062580,5368.861,5368.252,5368.861,5370.443007583986,5372.955902312232,5374.695813003086,5377.749878446386,0.0,-2.5128947282455556,5374.42245,3.9036216311786878,5382.229693262358,5366.615206737642,0.002905332930185861,0.10482530179629736,0.6497142857142535,0.00012102902131163988,-0.0004079752044462467,-0.0008754775579317972,-0.001198916781019711,0,1,-0.00011529425832724898,-1.0,0.00011344474886787309,-0.00011529425832724898,-0.00034766454896050625,-0.0006041146443905358,-0.0011991373653248898,1,0,0,-0.00011722696407415961,-0.00011588876391265407,-1.0,0.00022737985308602765,1.0,-3.7001107484940315e-06,1.0,0.0012717361256512018,BOOM500,-1
5367.644,1773062640,5368.246,5367.644,5368.246,5369.821005898656,5372.473002102029,5374.419271316691,5377.649322441945,0.0,-2.6519962033726188,5373.76225,3.876171373028736,5381.514592746057,5366.009907253942,0.002885257064008504,0.10539347907949168,0.6457857142857263,0.00012031083177008875,-0.00040541498427310767,-0.0008988415763353366,-0.001260651797832502,0,1,-0.00011325846849219509,-1.0,0.00011215348856963139,-0.00011325846849219509,-0.00033616112193250144,-0.0005933904827762853,-0.0011920246369125388,1,0,0,-8.891271917642764e-05,-0.00011909725107750425,-1.0,0.00016339781001208323,1.0,-3.1525943067453403e-06,1.0,0.001263124007478839,BOOM500,-1
5366.882,1773062700,5367.634,5366.882,5367.634,5369.167893476732,5371.964729183663,5374.12369204937,5377.542184905209,0.0,-2.796835706930324,5373.10135,3.8655317231343735,5380.832413446268,5365.370286553732,0.0028776912783408815,0.09776879059166907,0.6547142857142977,0.00012199155593774891,-0.00042574445837501674,-0.0009461583312434535,-0.0013475112342658164,0,1,-0.00014196172473446666,-1.0,0.00014011860145246225,-0.00014196172473446666,-0.000370468949617238,-0.0006027799383961547,-0.0012109676034994666,1,0,0,-8.672563574016184e-05,-0.00012222798045899693,-1.0,0.00012754864361675427,1.0,-2.964309504847867e-06,1.0,0.001278582238253064,BOOM500,-1
5366.149,1773062760,5366.874,5366.149,5366.874,5368.4970282596805,5371.436026530602,5373.810959027826,5377.428819881277,0.0,-2.9389982709217293,5372.4406,3.868135337523482,5380.176870675047,5364.704329324953,0.002879983698674047,0.09336996698538956,0.6557142857142415,0.00012219457300090652,-0.0004373716232532485,-0.0009842854879939405,-0.0014257961596051633,0,1,-0.0001365783708304471,-1.0,0.00013510619999546056,-0.0001365783708304471,-0.0003917476303273442,-0.0006145882007630971,-0.0012267483630325155,1,0,0,-7.842254249947319e-05,-0.00012506115925812862,-1.0,0.00011693672012462838,1.0,2.2416555450189055e-05,1.0,0.0013031691814743651,BOOM500,-1
5375.079,1773062820,5375.459,5365.783,5366.141,5369.959688646418,5371.767205936911,5373.8606861247745,5377.405438588927,51.09280237604139,-1.8075172904927967,5372.2617,3.6416044049331595,5379.544908809867,5364.978491190133,0.002711412517326423,0.6934106293996217,1.301714285714232,0.00024217584257165935,0.0009533239820041013,0.0006165185377781997,0.00022671110145652205,0,1,0.0016641356771866034,1.0,0.0018032782913508234,0.0016641356771866034,0.0013851514742779796,0.0011562952434505341,0.0005554629990719474,0,0,1,0.0013268692236406746,-7.73925846672604e-05,-1.0,0.0003721487281055907,1.0,4.167602688174974e-05,0.0,0.0004831556894326116,BOOM500,-1
5374.424,1773062880,5375.073,5374.424,5375.073,5370.951757836103,5372.008732669919,5373.88277686498,5377.375772533315,51.0694269660582,-1.0569748338157297,5372.0789,3.419133314302809,5378.917166628606,5365.240633371395,0.002545854875141613,0.6714688917014875,1.3022857142856472,0.00024231168108166515,0.0006464854499635393,0.00044960227175226583,0.00010071361015728323,0,1,-0.00012185867407711276,-1.0,0.00012075712671726866,-0.00012185867407711276,0.0014052852289281245,0.0011497224794960175,0.0005449132709186332,0,0,1,0.0009946249323827506,-4.1668050799182096e-05,-1.0,0.00045512982850919406,1.0,3.052280679779863e-05,0.0,0.0004912154307141244,BOOM500,-1
5373.744,1773062940,5374.414,5373.744,5374.414,5371.572256094747,5372.16648424538,5373.877334634981,5377.339635493184,51.01399599706138,-0.594228150633171,5371.8987,3.2157399263009423,5378.330179852602,5365.467220147398,0.00239449036989548,0.6434584296481192,1.3036428571428067,0.00024259489420091592,0.000404303209882092,0.0002936461033450487,-2.481162607150719e-05,0,1,-0.00012652518669912876,-1.0,0.00012468029738671219,-0.00012652518669912876,0.0014153539158154578,0.0011364390037788162,0.0005423741689134329,0,0,1,0.0007056360574236296,-1.6328072082728435e-05,-1.0,0.0004882107936087791,1.0,2.1160169714078143e-05,0.0,0.00048067045992507816,BOOM500,-1
5373.142,1773063000,5373.727,5373.142,5373.727,5371.921088073692,5372.2551674958,5373.848497982629,5377.297867975839,51.15133462758574,-0.33407942210851616,5371.72155,3.0304434880279354,5377.7824369760565,5365.660663023944,0.0022565901525764234,0.6171816935004258,1.3002857142856297,0.0002419972735292739,0.00022727659366004714,0.00016507639279033555,-0.00013146965026913942,0,1,-0.00011202617765190351,-1.0,0.00010887484455092114,-0.00011202617765190351,-0.0003603667964693844,0.0011664128259201716,0.0005629297972726642,0,0,1,0.000473105313804467,6.589677453192137e-07,1.0,0.0004974531369189205,0.0,1.3360822189798343e-05,0.0,0.0004926354077372112,BOOM500,-1
5372.482,1773063060,5373.126,5372.482,5373.126,5372.045735168427,5372.275788632545,5373.794909826448,5377.249948891503,51.10742287692075,-0.23005346411810024,5371.543250000001,2.8627596526545083,5377.268769305309,5365.817730694692,0.002131796781235563,0.5819794633362533,1.3013571428570816,0.0002422264314439921,8.121018566851294e-05,3.838435991893851e-05,-0.0002443170698694288,0,1,-0.00012283315795485068,-1.0,0.00011987010845270786,-0.00012283315795485068,-0.00036134104789647617,0.0011801759511335802,0.000564862428156092,0,0,1,0.000271182731147636,1.0394716161666686e-05,1.0,0.0004941141964009773,0.0,6.690001618709693e-06,0.0,0.00047743296301404076,BOOM500,-1
5371.784,1773063120,5372.472,5371.784,5372.472,5371.987571797666,5372.231080575041,5373.716050617568,5377.195561340343,50.81659363391708,-0.2435087773756095,5371.366,2.7223265011502833,5376.810653002301,5365.921346997699,0.002027288031499095,0.5383862846511251,1.3084999999999647,0.00024358760516058814,-3.789506117525322e-05,-8.322065233905142e-05,-0.0003595371618763011,0,1,-0.0001299213287267053,-1.0,0.00012807663152503696,-0.0001299213287267053,-0.0003647363923551252,-0.000613014245930155,0.0005425721720636428,0,0,1,0.00010150224506596567,1.4038361319672388e-05,1.0,0.00048463461983066494,0.0,1.4247691334347941e-06,0.0,0.000456831473491809,BOOM500,-1
5371.161,1773063180,5371.778,5371.161,5371.778,5371.8038891759625,5372.133800522764,5373.615852554134,5377.1355159538725,50.94124357836164,-0.3299113468019641,5371.1892,2.606989281854753,5376.403178563709,5365.975221436291,0.0019414615160862827,0.4972957311096604,1.305428571428495,0.00024304402184713788,-0.00011967845238315818,-0.00018108270547351405,-0.00045683439633431057,0,1,-0.00011597636837214247,-1.0,0.00011487274352792211,-0.00011597636837214247,-0.0003686855847099761,-0.0006071348297045152,0.0005418896132297061,0,0,1,-2.2130526359934585e-05,1.3243740322167492e-05,1.0,0.0004740786900987337,0.0,-2.6167761766306538e-06,0.0,0.00045446412796038016,BOOM500,-1
5370.495,1773063240,5371.151,5370.495,5371.151,5371.513024914637,5371.984818657058,5373.493466179462,5377.0694411682625,51.07526881311521,-0.47179374242114136,5371.01145,2.521458485087435,5376.054366970175,5365.968533029825,0.001877827674403748,0.44879451683426536,1.302142857142761,0.0002424623534967933,-0.00018952293514230687,-0.00027733113687959643,-0.0005580105751192644,0,1,-0.00012399553839480048,-1.0,0.0001221488894412781,-0.00012399553839480048,-0.0003698476793407671,-0.0006046063973274007,0.0005311455081595584,0,0,1,-0.00012364855805617779,8.804899559260642e-06,1.0,0.00046483309063602364,0.0,-5.562979314474076e-06,0.0,0.0004617823869121121,BOOM500,-1
5369.917,1773063300,5370.489,5369.917,5370.489,5371.158352711384,5371.79683514278,5373.353212603797,5376.998272599424,51.3454461780219,-0.6384824313954596,5370.83785,2.4681086147336666,5375.774067229468,5365.901632770532,0.0018381553743864114,0.40672513412264416,1.295571428571293,0.00024126470270793623,-0.00023111452499950671,-0.000349945316338368,-0.0006394912948839389,0,1,-0.0001076250885625085,-1.0,0.00010651933726334993,-0.0001076250885625085,-0.00034755678932720397,-0.0006002074763703238,0.0005655052598511962,0,0,1,-0.00018626427008791403,2.118174713930446e-06,1.0,0.0004577034876332261,0.0,-7.489303619548632e-06,0.0,0.00048101302124419024,BOOM500,-1
5369.33,1773063360,5369.904,5369.33,5369.904,5370.7520521088545,5371.572577402527,5373.195439560511,5376.921971379529,51.31888971485239,-0.82052529367229,5370.66735,2.4474871597780594,5375.562324319556,5365.7723756804435,0.0018228551502286734,0.363395606112458,1.296214285714216,0.00024141080650923226,-0.00026477709174755335,-0.0004174899194252897,-0.0007193930695413133,0,1,-0.00010931267652748318,-1.0,0.00010690346840304343,-0.00010931267652748318,-0.0003408946408421004,-0.0005866934500664655,0.0005927900995666587,0,0,1,-0.00023096746154921692,-6.173710248984157e-06,-1.0,0.00045316331577952983,1.0,-8.858599976288566e-06,0.0,0.0005063946525916736,BOOM500,-1
5368.72,1773063420,5369.313,5368.72,5369.313,5370.3004849735535,5371.313252184115,5373.0199321267655,5376.840359724012,51.345446178019216,-1.012767210561833,5370.4986,2.4601896674663024,5375.418979334932,5365.578220665067,0.001832373379608544,0.3192619024915102,1.295571428571358,0.00024131849464515898,-0.00029430103175334606,-0.0004827966760383154,-0.0008002821841502564,0,1,-0.00011360821555010797,-1.0,0.00011045463350665264,-0.00011360821555010797,-0.00033050957127780646,-0.0005703877892333979,-0.0011830523793230482,0,0,1,-0.0002625521350733415,-1.5600167894769112e-05,-1.0,0.0004512148235177341,1.0,-9.980670345181525e-06,1.0,7.636829635366613e-05,BOOM500,-1
5368.015,1773063480,5368.71,5368.015,5368.71,5369.792599423876,5371.013411076468,5372.823660278657,5376.752545199395,51.060666700698796,-1.2208116525926016,5370.3245,2.508547293997411,5375.341594587994,5365.307405412005,0.0018684511850241105,0.2698369086410275,1.3024999999999116,0.00024264090171132374,-0.0003310368866138685,-0.0005582579760989885,-0.0008949968550443076,0,1,-0.00013131621690084676,-1.0,0.00012947057711271224,-0.00013131621690084676,-0.00035419541866289707,-0.0005857206663512176,-0.0011924998846387133,0,0,1,-0.0002934840853009933,-2.6138181072400004e-05,-1.0,0.0004522575125565982,1.0,-1.0757881286397561e-05,1.0,8.289842707215031e-05,BOOM500,-1
5367.334,1773063540,5367.994,5367.334,5367.994,5369.246243996347,5370.678919160426,5372.608379483416,5376.65882833174,51.2982536723458,-1.4326751640783186,5370.14965,2.5918747385687233,5375.333399477137,5364.965900522863,0.0019305791514160496,0.22841569481301982,1.296714285714188,0.00024159373829059046,-0.0003561475688483754,-0.0006228112331371291,-0.0009817167213522235,0,1,-0.00012686253671058707,-1.0,0.0001229660758953779,-0.00012686253671058707,-0.0003717409807182754,-0.0005885863407376786,-0.00119283687499809,0,0,1,-0.0003058548382153784,-3.712174661066964e-05,-1.0,0.0004549290714754168,1.0,-1.1108413526141685e-05,1.0,8.998881008712606e-05,BOOM500,-1
5366.611,1773063600,5367.332,5366.611,5367.332,5368.660634219381,5370.3091083276595,5372.373188131125,5376.558849940379,51.32773881642251,-1.6484741082786059,5369.97425,2.7100619506237393,5375.3943739012475,5364.554126098753,0.002018677799524748,0.1897441773198803,1.2959999999999516,0.00024149318815914767,-0.0003817775715449051,-0.000688621130192489,-0.0010725591706576259,0,1,-0.0001347037467763219,-1.0,0.00013434921964726806,-0.0001347037467763219,-0.00039283106587796325,-0.0006156519737642934,-0.0012154899312171218,0,0,1,-0.0003130165661197113,-4.8364169418446706e-05,-1.0,0.0004586405780413842,1.0,-2.7695781587097402e-06,1.0,0.00010826199253125128,BOOM500,-1
5369.13,1773063660,5369.492,5366.296,5366.598,5368.764937726186,5370.201916661508,5372.246004282846,5376.4849310355,22.927095655586,-1.4369789353222586,5369.9583,2.714251493197273,5375.386802986395,5364.529797013605,0.002021804521794875,0.4237082486535973,0.83314285714284,0.0001551727853754407,6.79974403887312e-05,-0.00019960453594536167,-0.0005800189120829304,0,1,0.00046938375075074117,1.0,0.0005955690852684707,0.00046938375075074117,0.00020771178918087242,-3.72485952623166e-05,-0.0006239201918219175,1,0,0,0.0001587283114730439,-4.266574505801199e-05,-1.0,0.0004548334490211011,1.0,3.9159041431694315e-06,1.0,0.001006122034668567,BOOM500,-1
5368.46,1773063720,5369.114,5368.46,5369.114,5368.6971737870335,5370.043560601372,5372.097533526657,5376.405080975445,22.895837117611322,-1.346386814338075,5369.93775,2.7244535690487326,5375.386657138098,5364.488842861902,0.0020294116586724448,0.36439941417753935,0.8342142857142919,0.00015539172979109315,-4.41771586953186e-05,-0.0002948878502568862,-0.0006771160620139875,0,1,-0.00012478744228581917,-1.0,0.00012182264560032662,-0.00012478744228581917,0.0002097875779670471,-4.842867573652815e-05,-0.0006187888418446372,1,0,0,5.9421795204276477e-05,-4.053351598596498e-05,-1.0,0.00045151918399161594,1.0,7.90547747069712e-07,1.0,0.000998424129079787,BOOM500,-1
5367.817,1773063780,5368.441,5367.817,5368.441,5368.501579612137,5369.841146001247,5371.929669466787,5376.319627433401,22.973096212298927,-1.3395663891096774,5369.915999999999,2.740309855685194,5375.39661971137,5364.435380288629,0.002041231077495555,0.3085070566312571,0.8315714285714161,0.00015491799153574275,-0.00012751781888950198,-0.00037694709139654564,-0.0007655851285922658,0,1,-0.00011977364085790284,-1.0,0.00011624837433909998,-0.00011977364085790284,0.00022472282787034658,-3.688514283218591e-05,-0.0006225842047929654,1,0,0,-1.5382369835266063e-05,-4.10875855427923e-05,-1.0,0.00044952100356269314,1.0,-1.5396954863316998e-06,1.0,0.0010065544335807735,BOOM500,-1
5367.192,1773063840,5367.799,5367.192,5367.799,5368.210561920551,5369.600314546588,5371.743878507305,5376.228805269885,22.925009097917894,-1.3897526260370796,5369.8934,2.7618132944836113,5375.417026588967,5364.369773411033,0.0020572574453590047,0.2554686258642779,0.8332142857142831,0.0001552421239475471,-0.0001897395619643667,-0.00044850908922664033,-0.0008473744486437274,0,1,-0.00011643466981083527,-1.0,0.00011309451944330659,-0.00011643466981083527,-0.0003609523330595582,-2.6456337541100057e-05,-0.0006150271064398761,1,0,0,-7.039586211918727e-05,-4.36174092712418e-05,-1.0,0.0004491212536029392,1.0,1.7408305395195288e-05,1.0,0.0010008958129316594,BOOM500,-1
5374.532,1773063900,5374.787,5366.768,5367.181,5369.615325938206,5370.048649587808,5371.853216605058,5376.2119216353585,55.80144894282792,-0.4333236496013342,5370.2759,2.8510994721168883,5375.978098944233,5364.573701055766,0.002123614894435392,0.8731981329954411,1.3588571428571672,0.00025283264530886915,0.000915647353366936,0.0008348807813010508,0.0004986702515738057,0,1,0.0013675679945863702,1.0,0.0014941953891057119,0.0013675679945863702,0.001131050617868067,0.0014759780427536352,0.0008594173801940878,0,0,0,0.001039916832019125,-6.2718874624063925e-06,-1.0,0.0004923671044701593,1.0,3.139059104925874e-05,0.0,0.00048562367848969587,BOOM500,-1
5373.82,1773063960,5374.497,5373.82,5374.497,5370.549697951938,5370.39149962528,5371.930345365645,5376.188121420081,55.757267273042565,0.15819832665783906,5370.65945,2.7818370014327125,5376.223124002866,5365.095775997134,0.002071877412694938,0.7840344346463526,1.3598571428571762,0.0002530522315330949,0.0006089324616638927,0.0006384079028426908,0.00035176454512018853,0,0,-0.0001324766509903431,-1.0,0.0001259811456283569,-0.0001324766509903431,0.001118331716599055,0.0008735120960005648,0.0008362309636397276,0,0,0,0.0007086607947002264,1.9171169412581613e-05,1.0,0.0005035149151382162,1.0,2.076739466255001e-05,0.0,0.0004711732063969677,BOOM500,-1
5373.22,1773064020,5373.815,5373.22,5373.815,5371.143098407062,5370.648636022981,5371.980920057189,5376.158587873612,55.82988843772834,0.4944623840810891,5370.5665,2.654538566287543,5375.875577132575,5365.257422867425,0.0019771013477163394,0.7499021895579719,1.3582142857143091,0.00025277473948848346,0.0003866777620492201,0.0004787808980412777,0.0002306560580259968,0,0,-0.00011165241857737013,-1.0,0.00011073434551336704,-0.00011165241857737013,0.001123119873483217,0.0008866602340336203,0.0008381886185161297,0,0,0,0.00044819003662628404,3.525890455885708e-05,1.0,0.00043356417285680406,1.0,1.2095143501138408e-05,0.0,0.0004756924153488029,BOOM500,-1
5372.564,1773064080,5373.201,5372.564,5373.201,5371.458854316604,5370.822760020892,5372.0037859373,5376.1228208300945,55.86152189482762,0.6360942957117004,5370.4735,2.5424982016061013,5375.558496403212,5365.388503596788,0.001893686433128194,0.7055557009449507,1.3575000000000077,0.00025267265313172775,0.0002057440470773541,0.00032420358237655064,0.00010428400370215053,0,0,-0.00012208694228040855,-1.0,0.00011856536283229095,-0.00012208694228040855,-0.00036617141734383764,0.0008843446041473116,0.0008474268421380888,0,0,0,0.0002255878948778523,4.33542522045429e-05,1.0,0.00038695083715579396,1.0,4.92282140995614e-06,0.0,0.0004768672834795263,BOOM500,-1
5371.922,1773064140,5372.559,5371.922,5372.559,5371.56177557958,5370.922690928083,5372.000578645641,5376.081021617855,55.65968497273345,0.6390846514968871,5370.3824,2.4501089427789173,5375.2826178855585,5365.482182114442,0.001824904642007634,0.6570950553516164,1.3620714285715232,0.00025355383577265703,6.706139396126221e-05,0.00018605910556191755,-1.4627445490999227e-05,0,0,-0.0001194960171718239,-1.0,0.00011857953261432574,-0.0001194960171718239,-0.0003531938174334278,0.0008812801926965675,0.0008548005397092212,0,0,0,4.8651611453168966e-05,4.509841728335502e-05,1.0,0.0003615275152254915,1.0,-7.209574138544634e-07,0.0,0.0004735735180071247,BOOM500,-1
5371.288,1773064200,5371.919,5371.288,5371.919,5371.500936561895,5370.955900843712,5371.972634385028,5376.033329860464,55.512387383010015,0.5450357181834988,5370.289699999999,2.3740981245872335,5375.037896249174,5365.541503750825,0.0017683203381652674,0.6051241300434033,1.3654285714286354,0.0002542087803574553,-3.964191096874757e-05,6.183241166355494e-05,-0.00012744562037531274,0,0,-0.0001180210732769394,-1.0,0.00011747647863981622,-0.0001180210732769394,-0.0003595609336674587,-0.0006035874379388821,0.0008714997230094733,0,0,0,-8.881323894719365e-05,4.190903382808644e-05,1.0,0.00035152080376100976,1.0,-5.032645798998808e-06,0.0,0.0004769805677893083,BOOM500,-1
5370.664,1773064260,5371.285,5370.664,5371.285,5371.314950659253,5370.929364403374,5371.921315389537,5375.979903692698,55.468662086323405,0.3855862558784793,5370.1988,2.319926963439601,5374.8386539268795,5365.558946073121,0.0017280008058097843,0.5501308885231984,1.3664285714286442,0.0002544245127657668,-0.00012119018624536067,-4.9407539248821164e-05,-0.00023405320288950526,0,0,-0.00011617325304466725,-1.0,0.00011562816068927102,-0.00011617325304466725,-0.00035364864895057744,-0.0005872917217174915,0.000285707367860272,0,0,0,-0.0001915497692414627,3.5032719453510066e-05,1.0,0.0003519419172268802,1.0,-8.310428446689844e-06,0.0,0.0004965866418006156,BOOM500,-1
5370.002,1773064320,5370.657,5370.002,5370.657,5371.023183846086,5370.845058548522,5371.84604811936,5375.920422063915,55.60318086527301,0.17812529756429285,5370.109699999999,2.2898661900479818,5374.689432380095,5365.529967619903,0.0017056382964006026,0.4882416710072892,1.3633571428571745,0.0002538839171488529,-0.00019012836309416706,-0.000156969441369255,-0.0003432801504065576,0,0,-0.00012326222604864875,-1.0,0.00012197388380855968,-0.00012326222604864875,-0.0003574139758542897,-0.0005988960064914125,0.00028723321026893043,0,0,0,-0.00027142233083582396,2.5289836755902053e-05,1.0,0.00035802219008827205,1.0,-1.0622441662271503e-05,0.0,0.00048435736150574384,BOOM500,-1
5369.378,1773064380,5369.998,5369.378,5369.998,5370.657587435845,5370.711689589565,5371.7492619186005,5375.855323336911,55.78250537070798,-0.05410215372012317,5370.02055,2.281475226207314,5374.583500452415,5365.457599547585,0.0016994163839521815,0.42959051311817653,1.359285714285761,0.00025315515396490265,-0.0002382552629753926,-0.00024832641680442907,-0.00044143198108875667,0,1,-0.00011620107404069759,-1.0,0.00011546961305385454,-0.00011620107404069759,-0.000355594412364375,-0.0005930129450296999,0.00029080723131948524,0,0,0,-0.000320358002178198,1.3790283309286919e-05,1.0,0.00036580589111768314,0.0,-1.2094955784453071e-05,0.0,0.0001627749061436532,BOOM500,-1
5368.726,1773064440,5369.367,5368.726,5369.367,5370.228345783435,5370.53117235415,5371.630702627675,5375.784384796246,56.00749871735344,-0.30282657071529684,5369.9321,2.2963557375952255,5374.52481147519,5365.33938852481,0.0017105286955826867,0.368694124750431,1.3542142857143387,0.0002522412739473646,-0.0002797545442578022,-0.0003361254773909045,-0.00054074875740338,0,1,-0.00012142933501795395,-1.0,0.0001193951786700456,-0.00012142933501795395,-0.00036084923577421076,-0.0005949453473076961,0.0002858105318385521,0,0,0,-0.00035346334607230627,1.101723479858825e-06,1.0,0.00037344954509136916,0.0,-1.31733893979611e-05,1.0,0.0004194663687437965,BOOM500,-1
5367.997,1773064500,5368.721,5367.997,5368.721,5369.732491164893,5370.300793049228,5371.488204485414,5375.706898380364,46.41750458072632,-0.5683018843346872,5369.8361,2.3367972661442997,5374.509694532289,5365.1625054677115,0.0017406842388686375,0.30324566162891325,1.1780000000000135,0.00021944870684540498,-0.0003231988125568938,-0.00042898771186320654,-0.0006499510661679047,0,1,-0.00013578640444666875,-1.0,0.00013487339877411202,-0.00013578640444666875,-0.0003733704382233138,-0.0006127022047596771,-0.001215919823344569,0,0,1,-0.00038044594330734915,-1.2556643599877167e-05,-1.0,0.0003807073395216763,1.0,-1.3498584602633072e-05,1.0,0.00044094659516376024,BOOM500,-1
